(Click me, if I am too big copy and paste me into a spreadsheet or text editor)
		OBJECT NAME	LIGHTMAP INDEX	STATIC	OVERLAPPING SUBMESHES	OUT-OF-BOUNDS UVs	NUM MATS	MATERIAL	WARNINGS
		SA_Env_RoadStraight_Damaged_07 (2) (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Full_07 (292 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_06 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_08 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_04 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_Growth_03 (2536 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_03 (2274 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_06 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Damaged_04 (372 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_SheriffCar_Wheel_FL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_05 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_SheriffCar_Wheel_RL (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_SheriffCar_Wheel_FR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_SheriffCar 1 (1029 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Growth_01 (1698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (62) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (1) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_03 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_07 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Growth_01 (5000 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Damaged_01 (1) (2619 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_WarehouseOld_Extras_01 (2229 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (139) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (3) (2811 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_WoodCase_01 (132 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_06 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		heli_pad (24 verts)	-1	True	False	False	1	[Heli_Pad (UnityEngine.Material)] 	
		SA_Bld_Motel_01 (1) (2457 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_37 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_05 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_40 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (86) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_07 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_ShippingContainer_01 (1) (463 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_03 (5) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_14 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (11) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Veh_SheriffCar_Extras (2749 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Veh_SheriffCar_Wheel_RR (84 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_05 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (119) (947 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_08 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_02 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Damaged_01 (2359 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_RoadCone_16 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (81) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Car_04 (1015 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		barrel_01 (7) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_06 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_JunkPile_12 (1144 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_37 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BarrelTipped_02 (322 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_05 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (8) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Bld_Shop_Growth_01 (2094 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (4) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (167) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_33 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Van_01 (1225 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Growth_01 (1698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_Damaged_02 (244 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (153) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		dirt_box_02 (28) (48 verts)	-1	True	False	False	1	[Dirt_Box (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_Growth_03 (2536 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Bld_OfficeWhite_03 (2274 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_TirePile_02 (228 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (158) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_34 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_01 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_SecurityWallPiece_03 (104 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Damaged_01 (2359 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_23 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (168) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_28 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_05 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_07 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (84) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Citywall_37 (16) (225 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (112) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_03 (316 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_03 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_06 (698 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_249 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_22 (3) (50 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (3) (2549 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (12) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		barrel_01 (16) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		power_pole (23) (92 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		barrel_03 (10) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Prop_Rubble_08 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_05 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_22 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (11) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Shop_Damaged_01 (1559 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (1) (185 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_StoreSmall_Extras_01 (422 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_199 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (10) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_03 (700 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (7) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (81) (947 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (118) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_ShippingContainer_02 (2) (463 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Motel_01 (2763 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_21 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_10 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_05 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_07 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (97) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		wall_02 (104) (108 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (3) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_41 (6) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_05 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_23 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Crate_05 (244 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (2) (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_40 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (147) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (12) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Damaged_01 (1) (801 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_16 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wheel_rl (84 verts)	-1	True	False	False	1	[Troop_Car_a (UnityEngine.Material)] 	
		wheel_fl (73 verts)	-1	True	False	False	1	[Army_Truck_a (UnityEngine.Material)] 	
		lid01 (24 verts)	-1	True	False	False	1	[Tank_01_a (UnityEngine.Material)] 	
		SA_Prop_Litter_01 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (10) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_StreetLamp_06 (166 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (143) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_05 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_09 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_04 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Rubble_09 (260 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Corner_08 (36 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_RoadCone_16 (80 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		fence_02 (14) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		wheel_fl2 (73 verts)	-1	True	False	False	1	[Army_Truck_c (UnityEngine.Material)] 	
		fence_02 (10) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		fence_02 (26) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Bld_CoffeeShop_Damaged_01 (2) (1370 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_05 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		apc_01_a (998 verts)	-1	True	False	False	1	[Apc_01_a (UnityEngine.Material)] 	
		fence_02 (18) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		barrel_01 (9) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		wheel_fr3 (73 verts)	-1	True	False	False	1	[Army_Truck_c (UnityEngine.Material)] 	
		missile_launcher (40 verts)	-1	True	False	False	1	[Attack_Heli_a (UnityEngine.Material)] 	
		SA_Prop_OverGrowth_04 (200 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Crossing_05 (96 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		fence_02 (7) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		wheel_rr (74 verts)	-1	True	False	False	1	[Armor_Car_a (UnityEngine.Material)] 	
		SA_Bld_AutoRepair_Extras_01 (640 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		missile_03 (108 verts)	-1	True	False	False	1	[Attack_Heli_c (UnityEngine.Material)] 	
		missile_04 (176 verts)	-1	True	False	False	1	[Attack_Heli_a (UnityEngine.Material)] 	
		barrier (3) (116 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_01 (1) (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Pallet_03 (418 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		missile_07 (108 verts)	-1	True	False	False	1	[Attack_Heli_c (UnityEngine.Material)] 	
		pole (48 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		wheel_fl1 (73 verts)	-1	True	False	False	1	[Army_Truck_b (UnityEngine.Material)] 	
		wheel_fr2 (73 verts)	-1	True	False	False	1	[Army_Truck_b (UnityEngine.Material)] 	
		wheel_fr (74 verts)	-1	True	False	False	1	[Armor_Car_a (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Ute_05 (1169 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (11) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (12) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 23 (161) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		barrel_01 (10) (50 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Bld_StoreSmall_Growth_01 (1458 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_StoreSmall_Damaged_01 (763 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_41 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_25 (8) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Concrete 10 (4) (3272 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Fence_Wire_09 (316 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		missile_04 (108 verts)	-1	True	False	False	1	[Attack_Heli_c (UnityEngine.Material)] 	
		fence_02 (5) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		turret (96 verts)	-1	True	False	False	1	[Attack_Heli_a (UnityEngine.Material)] 	
		wheel_fr (84 verts)	-1	True	False	False	1	[Troop_Car_a (UnityEngine.Material)] 	
		wheel_fr (74 verts)	-1	True	False	False	1	[Apc_01_a (UnityEngine.Material)] 	
		wheel_fl (74 verts)	-1	True	False	False	1	[Armor_Car_a (UnityEngine.Material)] 	
		turret (126 verts)	-1	True	False	False	1	[Armor_Car_a (UnityEngine.Material)] 	
		wheel_r3 (74 verts)	-1	True	False	False	1	[Apc_01_a (UnityEngine.Material)] 	
		fence_02 (11) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Bld_AutoRepair_Damaged_01 (2515 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		fence_02 (25) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		wheel_rl (74 verts)	-1	True	False	False	1	[Armor_Car_a (UnityEngine.Material)] 	
		turret (312 verts)	-1	True	False	False	1	[Tank_01_a (UnityEngine.Material)] 	
		wheel_fl2 (73 verts)	-1	True	False	False	1	[Army_Truck_a (UnityEngine.Material)] 	
		fence_02 (12) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		fence_02 (13) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		pole (48 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Bld_WaterTower_01 (368 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		fence_02 (20) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		pole (48 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		fence_02 (22) (152 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_33 (1) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_Damaged_05 (340 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		wall_02 (66) (352 verts)	-1	True	False	False	1	[Fortification (UnityEngine.Material)] 	
		SA_Env_Road_Straight_38 (3) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		dirt_box_02 (24) (48 verts)	-1	True	False	False	1	[Dirt_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_24 (9) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Prop_Litter_07 (4 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (22) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_09 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_Motel_01 (3) (1194 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		flood_lights (232 verts)	-1	True	False	False	1	[Road_Barrier (UnityEngine.Material)] 	
		SA_Prop_BurntBrown_Bus_07 (1012 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_01 (1503 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_RoadStraight_Damaged_05 (583 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_40 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_10 (5) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Bld_OfficeGrey_Growth_01 (2148 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		SA_Env_Road_Straight_18 (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
		crate_02 (10) (240 verts)	-1	True	False	False	1	[Crate_Barrel_Box (UnityEngine.Material)] 	
		SA_Env_Road_Straight_07 (2) (58 verts)	-1	True	False	False	1	[SimpleApocalypse (UnityEngine.Material)] 	
